gene_id,Plate,Disease,Position,Residuals,gene_name,gene_type
ENSG00000114993.16,0.21636948158924438,0.06315034311804481,7.248739727136863e-10,0.7204801745678368,RTKN,protein_coding
ENSG00000115274.14,0.08712938298486854,0,1.9776808956896462e-9,0.9128706150374506,INO80B,protein_coding
ENSG00000239779.6,0.38848716737701067,0,1.7437118365545299e-10,0.6115128324486182,WBP1,protein_coding
ENSG00000115275.12,0.5292737300264015,0.009261966881696344,4.51117231549544e-10,0.4614643026407848,MOGS,protein_coding
ENSG00000204822.6,0.18205791034788804,0,7.157085236166567e-10,0.8179420889364034,MRPL53,protein_coding
ENSG00000135637.13,0.5113383361217319,0.011637639314510688,7.867400487711431e-11,0.47702402448508346,CCDC142,protein_coding
ENSG00000115282.19,0.4528492054164649,0,3.0353108451224686e-10,0.547150794280004,TTC31,protein_coding
ENSG00000179528.15,0,0,7.016808209168913e-10,0.9999999992983192,LBX2,protein_coding
ENSG00000257702.3,0.04460591846506505,0,0,0.955394081534935,LBX2-AS1,antisense
ENSG00000115289.13,0.21546996504259458,0,3.7888808998488363e-10,0.7845300345785173,PCGF1,protein_coding
ENSG00000115297.10,0.3814940337908158,0.14382680811812953,5.188320254212684e-12,0.47467915808586636,TLX2,protein_coding
ENSG00000144045.13,0,0,6.048669718883838e-10,0.999999999395133,DQX1,protein_coding
ENSG00000115307.16,0.35973145280154684,0,2.858035725961781e-10,0.6402685469126497,AUP1,protein_coding
ENSG00000115317.11,0.5720638275130756,0.007685009280617871,2.7147156495132356e-10,0.42025116293483505,HTRA2,protein_coding
ENSG00000115318.11,0.1767624569393588,0.024294769581471854,4.470780512589753e-10,0.7989427730320913,LOXL3,protein_coding
ENSG00000115325.13,0.3028872999196262,0.09828907720092665,0,0.5988236228794471,DOK1,protein_coding
ENSG00000159374.17,0.015561791046520057,0.055280594596755876,7.303176448727396e-10,0.9291576136264065,M1AP,protein_coding
ENSG00000135622.12,0.15058949450986137,0.012945769208351105,6.051921834983277e-10,0.8364647356765953,SEMA4F,protein_coding
ENSG00000272711.1,0.09338660665819551,0,0,0.9066133933418045,AC019069.1,lincRNA
ENSG00000159399.9,0.32138366167766413,0.43060861408369117,2.0141247330047962e-10,0.24800772403723215,HK2,protein_coding
ENSG00000204792.2,0.1943387009124586,0.041943951949304496,2.477963500662473e-10,0.7637173468904405,LINC01291,lincRNA
ENSG00000236209.1,0.030049993780725932,0,5.706897252574012e-10,0.9699500056485844,AC104135.1,lincRNA
ENSG00000115350.11,0.25009069342014395,0.08338821210725035,1.900603066993885e-10,0.6665210942825455,POLE4,protein_coding
ENSG00000270571.2,0.17835865571148007,0,7.183730535547206e-10,0.8216413435701468,AC007681.1,antisense
ENSG00000115364.13,0.2297648762731182,0.005132956787672521,8.539282740359105e-10,0.765102166085281,MRPL19,protein_coding
ENSG00000005436.13,0.21328508282451725,0.10678323818472771,4.815682421306178e-10,0.6799316785091867,GCFC2,protein_coding
ENSG00000270696.1,0.30750327013181594,0,1.0624475671562106e-10,0.6924967297619393,AC005034.3,antisense
ENSG00000271452.1,0.0856719238689425,0,0,0.9143280761310576,AC005034.5,sense_intronic
ENSG00000066032.18,0.003196762321989215,0.08229289586916082,5.946387654566929e-10,0.9145103412142113,CTNNA2,protein_coding
ENSG00000163541.11,0.5863142972832581,0.0021969016919758727,3.1350781537518764e-10,0.41148880071125815,SUCLG1,protein_coding
ENSG00000115423.18,0.0020971975609863727,0.03362264568203369,5.461376777470698e-10,0.9642801562108423,DNAH6,protein_coding
ENSG00000259056.1,0.03557368688985513,0.019634901447298028,1.0912565462980772e-9,0.9447914105715903,DUXAP1,transcribed_unprocessed_pseudogene
ENSG00000186854.10,0.3565767924133996,0.014059098300662725,3.3975946565822206e-10,0.6293641089461782,TRABD2A,protein_coding
ENSG00000176407.17,0.7483210627730302,0.03761682164793643,1.5052402708390053e-10,0.21406211542850925,KCMF1,protein_coding
ENSG00000152284.4,0.29363784356393136,0.09898393289666668,9.54338032708524e-11,0.6073782234439682,TCF7L1,protein_coding
ENSG00000152291.13,0.4710790107018365,0.13360669676800838,8.234780729466639e-10,0.3953142917066771,TGOLN2,protein_coding
ENSG00000042445.13,0.11962501416336034,0.003304623440971228,4.652665655919774e-10,0.8770703619304019,RETSAT,protein_coding
ENSG00000115459.17,0.2762993258791691,0,3.8498317736528256e-10,0.7237006737358477,ELMOD3,protein_coding
ENSG00000202382.1,0.17522301350258537,0,3.649763766714304e-10,0.8247769861324382,RF00019,misc_RNA
ENSG00000278590.1,0.017616506005641477,0,6.1670801061047e-10,0.9823834933776505,RN7SL113P,misc_RNA
ENSG00000042493.15,0.5325189377743986,0.05664235039010568,1.8359405636991804e-10,0.41083871165190156,CAPG,protein_coding
ENSG00000152292.16,0.03173344350431747,0.03150493321598481,1.7469391908016874e-9,0.9367616215327585,SH2D6,protein_coding
ENSG00000168906.12,0.4365143297336405,0.050380977623415944,5.935672849387168e-10,0.5131046920493763,MAT2A,protein_coding
ENSG00000115486.11,0.16249037308029798,0.019936030634608755,6.558856613164215e-10,0.8175735956292076,GGCX,protein_coding
ENSG00000168894.9,0.7289006692184075,0.0027787966937597654,2.4632670688633376e-10,0.26832053384150606,RNF181,protein_coding
ENSG00000168890.13,0.3342613873353806,0,3.9960355297221616e-10,0.665738612265016,TMEM150A,protein_coding
ENSG00000168883.19,0.5404138788886189,0,2.764942304583641e-10,0.45958612083488676,USP39,protein_coding
ENSG00000168887.10,0.5351872396011204,0.09940892049466439,1.7832464853583336e-9,0.3654038381209687,C2orf68,protein_coding
ENSG00000115523.16,0.44053138039957906,0.08279198530559082,2.59892904127544e-10,0.47667663403493726,GNLY,protein_coding
ENSG00000168874.12,0.40647303061682716,0.056086416522826796,2.7380202863468977e-10,0.537440552586544,ATOH8,protein_coding
ENSG00000115525.17,0.18573846575093367,0.11531449594476378,4.1880763561562693e-10,0.698947037885495,ST3GAL5,protein_coding
ENSG00000232504.4,0,0,2.2837440146423563e-20,1,ST3GAL5-AS1,lincRNA
ENSG00000068654.15,0.40661920884321173,0,6.881052291794681e-10,0.5933807904686831,POLR1A,protein_coding
ENSG00000132300.18,0.37259906329026937,0.07532882964388866,1.4642124370751e-10,0.5520721069194208,PTCD3,protein_coding
ENSG00000132305.20,0.6466170765238425,0.009266770201365621,3.0043747693474916e-10,0.34411615297435444,IMMT,protein_coding
ENSG00000132313.14,0.3207148174862553,0.05273897258239825,4.073995063683333e-10,0.6265462095239469,MRPL35,protein_coding
ENSG00000068615.18,0.05850722912085737,0,0,0.9414927708791426,REEP1,protein_coding
ENSG00000115548.16,0.1173185154320007,0.25107200097770893,1.7140938958334155e-10,0.6316094834188809,KDM3A,protein_coding
ENSG00000115561.15,0.6224457321384759,0.0729712876714103,1.0154741366800164e-9,0.3045829791746397,CHMP3,protein_coding
ENSG00000200563.1,0.04303754173381754,0.05742219564052581,6.695751849495878e-10,0.8995402619560814,RNU6-640P,snRNA
ENSG00000228363.2,0.6067296910213105,0.0016893829585797012,2.6595381010993237e-10,0.39158092575415604,AC015971.1,antisense
ENSG00000239305.6,0.25719668470659524,0.09304466012140136,2.7056854190949344e-10,0.6497586549014348,RNF103,protein_coding
ENSG00000153561.12,0.5436412363132895,0,2.2512799171846048e-10,0.4563587634615823,RMND5A,protein_coding
ENSG00000153563.15,0.5622076749189868,0.02175396733493333,2.7052606722441656e-10,0.41603835747555373,CD8A,protein_coding
ENSG00000172116.21,0.3195581068663157,0.2855826538139102,1.0990523040147813e-10,0.39485923920986904,CD8B,protein_coding
ENSG00000233673.7,0.0534739720970786,0.0507588021308462,8.420746500647708e-10,0.8957672249300006,ANAPC1P1,transcribed_unprocessed_pseudogene
ENSG00000187627.15,0.36938104321321563,0.017211045043977777,8.082848293046565e-10,0.6134079109345217,RGPD1,protein_coding
ENSG00000183281.14,0.058507284504686584,0,6.913526734446944e-9,0.9414927085817867,PLGLB1,protein_coding
ENSG00000204745.4,0.16681789555752527,0,6.298315509872655e-10,0.8331821038126431,AC083899.1,unprocessed_pseudogene
ENSG00000280721.1,0.056895241893184186,0,0,0.9431047581068158,LINC01943,lincRNA
ENSG00000222041.11,0.2723992953512526,0.174024852482848,0,0.5535758521658994,CYTOR,lincRNA
ENSG00000284879.1,0.017199925336078083,0.047287683396498345,5.874650011008918e-10,0.9355123906799585,AC133644.3,processed_transcript
ENSG00000273445.1,0.14279610490635508,0,1.8201725449165013e-9,0.8572038932734722,AC133644.2,antisense
ENSG00000214354.3,9.43111342255832e-7,0,6.281748689519736e-10,0.9999990562604829,AC133644.1,processed_pseudogene
ENSG00000225933.1,0.018363959540481263,0.038334335716540456,6.977871558586563e-10,0.9433017040451912,AC133965.1,processed_pseudogene
ENSG00000125551.18,0.17140326538261055,0.07911022451035685,1.8686998418548385e-9,0.7494865082383328,PLGLB2,protein_coding
ENSG00000185304.14,0.20117292643109355,0,4.585003830387266e-10,0.798827073110406,RGPD2,protein_coding
ENSG00000172086.7,0.46212213115009015,0,5.349736784888281e-10,0.5378778683149362,KRCC1,protein_coding
ENSG00000144115.16,0.16124705356616492,0.011686364036284695,6.343325928895948e-10,0.8270665817632179,THNSL2,protein_coding
ENSG00000172071.11,0.301769779454616,0.08350404031191457,3.5990139254589727e-10,0.614726179873568,EIF2AK3,protein_coding
ENSG00000234028.3,0,0,5.326557406431544e-10,0.9999999994673443,AC062029.1,antisense
ENSG00000153574.8,0.36586614770388504,0.12827649441075345,2.47634878183675e-9,0.5058573554090128,RPIA,protein_coding
ENSG00000230006.7,0.37844754232185013,0.2177466651920966,3.352335893693698e-10,0.40380579215081974,ANKRD36BP2,transcribed_unprocessed_pseudogene
ENSG00000211593.2,0.05850722939151623,0,0,0.9414927706084838,IGKJ5,IG_J_gene
ENSG00000211594.2,0.23939545904475817,0,6.429983459427039e-10,0.7606045403122434,IGKJ4,IG_J_gene
ENSG00000211598.2,0.5612028445068599,0.01175935611659467,6.804274117177037e-11,0.4270377993085026,IGKV4-1,IG_V_gene
ENSG00000243466.1,0.5654948848468858,0.08333158290469014,9.464516649829008e-11,0.3511735321537789,IGKV1-5,IG_V_gene
ENSG00000239855.1,0.16527326409995732,0.0021036982483465614,6.038236971678276e-10,0.8326230370478724,IGKV1-6,IG_V_gene
ENSG00000241351.3,0.32306697449769256,0.05282450059174514,4.0581456382705726e-10,0.6241085245047477,IGKV3-11,IG_V_gene
ENSG00000243290.3,1.266762703088663e-4,0.1542402404242807,7.129981141459486e-10,0.8456330825924123,IGKV1-12,IG_V_gene
ENSG00000244437.1,0.31026324824622353,0.38455147167308196,3.984029584868711e-10,0.3051852796822916,IGKV3-15,IG_V_gene
ENSG00000239951.1,0.6233914799042249,0.1269979995999843,1.9844338398593033e-10,0.2496105202973474,IGKV3-20,IG_V_gene
ENSG00000241294.1,4.7120068330614675e-5,0.18055463063603214,5.575273073574648e-9,0.8193982437203641,IGKV2-24,IG_V_gene
ENSG00000243238.1,0.05970259277585841,0.5138075376354929,3.1314962940155846e-10,0.426489869275499,IGKV2-30,IG_V_gene
ENSG00000242371.1,0.16375290261671652,0.004034308677628425,5.235743852597218e-10,0.8322127881820807,IGKV1-39,IG_V_gene
ENSG00000283196.2,0.02748643441059022,0,9.79791306718725e-10,0.9725135646096185,AC006453.2,transcribed_unprocessed_pseudogene
ENSG00000143429.10,0.00998178076236976,0.01640259981113913,5.230576170203645e-10,0.9736156189034335,LSP1P4,transcribed_unprocessed_pseudogene
ENSG00000172005.10,0.3315972224711764,0,3.2079590894420476e-10,0.6684027772080277,MAL,protein_coding
ENSG00000144029.11,0.033895918853227555,0,1.3581027766776045e-9,0.9661040797886697,MRPS5,protein_coding
ENSG00000144026.11,0.24751342014434563,0,4.896785296761394e-10,0.7524865793659758,ZNF514,protein_coding
ENSG00000275111.4,0.16581885534232585,0.00897345174904442,5.978814267641289e-10,0.8252076923107483,ZNF2,protein_coding
ENSG00000233757.6,0.03965304299364844,0.019204621815516073,1.7246598147697092e-9,0.9411423334661757,AC092835.1,protein_coding
ENSG00000115042.9,0.284152429530758,0,4.3009623107033123e-10,0.7158475700391459,FAHD2A,protein_coding
ENSG00000272913.1,0,0,7.159266378840488e-10,0.9999999992840733,AC009237.14,lincRNA
ENSG00000229689.3,0.16972119844261738,0.09026726931182194,4.800692284949716e-10,0.7400115317654915,AC009237.3,transcribed_unprocessed_pseudogene
ENSG00000232931.5,0.4410979721171611,0.03194841730912274,4.779614655328756e-10,0.5269536100957547,LINC00342,lincRNA
ENSG00000174501.14,0.04371948021366482,0.05880552776967735,6.761027025522538e-10,0.8974749913405551,ANKRD36C,protein_coding
ENSG00000231584.8,0.22456015268759671,0,4.963865783869842e-10,0.7754398468160167,FAHD2CP,transcribed_unprocessed_pseudogene
ENSG00000186281.12,0.06580066808114826,0.027354837422872737,0,0.906844494495979,GPAT2,protein_coding
ENSG00000188886.3,0.2706175717482701,0.011180874336142505,5.178945627912583e-10,0.7182015533976928,ASTL,protein_coding
ENSG00000158050.4,0.41683510522399003,0.10288039731833074,0.11413584730561267,0.36614865015206655,DUSP2,protein_coding
ENSG00000084090.13,0.5679705010781939,0,5.268074612956699e-10,0.4320294983949987,STARD7,protein_coding
ENSG00000204685.6,0.06619437796881782,0,0,0.9338056220311821,STARD7-AS1,processed_transcript
ENSG00000135956.8,0.2030603995989794,0.2698514437736078,1.741158446118048e-10,0.527088156453297,TMEM127,protein_coding
ENSG00000144021.2,0.38204286395289766,0.03786462697099596,1.4188778103324852e-9,0.5800925076572286,CIAO1,protein_coding
ENSG00000144028.14,0.2631113572899758,0,1.3771083225126792e-9,0.7368886413329158,SNRNP200,protein_coding
ENSG00000230747.1,0.5145212400442347,0,7.853690885232775e-11,0.48547875987722844,AC021188.1,antisense
ENSG00000198885.9,0.21379528190366837,0.00212344707558915,5.763449316877319e-10,0.7840812704443975,ITPRIPL1,protein_coding
ENSG00000121152.9,0.2493935146708297,0.06423460928309316,4.428130682985264e-10,0.6863718756032641,NCAPH,protein_coding
ENSG00000163121.9,0.0019568476679929577,0.02628514318882484,6.629859947119482e-10,0.9717580084801962,NEURL3,protein_coding
ENSG00000196843.15,0.5439456841657502,0.0646629018162775,1.2730757096279328e-10,0.3913914138906649,ARID5A,protein_coding
ENSG00000114982.17,0.4119919058359679,0.03437070310512731,3.5915485896553504e-10,0.5536373906997499,KANSL3,protein_coding
ENSG00000114988.11,0.05850722954971585,0,0,0.9414927704502841,LMAN2L,protein_coding
ENSG00000158158.11,0.48120068651614356,0.00523057909062569,3.437391872019295e-10,0.5135687340494917,CNNM4,protein_coding
ENSG00000273265.1,0.1293842239777776,0,5.243289023472407e-10,0.8706157754978935,CNNM3-DT,lincRNA
ENSG00000168763.15,0.4325776452359573,0.028298263583574276,5.265182538996241e-10,0.5391240906539502,CNNM3,protein_coding
ENSG00000163126.14,0.1448101332900808,0,5.560841496517449e-10,0.8551898661538351,ANKRD23,protein_coding
ENSG00000213337.8,0,0.051987637899791106,1.988582557510835e-10,0.9480123619013506,ANKRD39,protein_coding
ENSG00000168758.10,0.36227302309137466,0,5.690137325868081e-10,0.6377269763396115,SEMA4C,protein_coding
ENSG00000144199.11,0.05046059516585811,0.020232190373412045,5.349567327096708e-10,0.9293072139257731,FAHD2B,protein_coding
ENSG00000135976.18,0.08889803742853093,0.21592475847336043,5.005350047834267e-10,0.6951772035975736,ANKRD36,protein_coding
ENSG00000277701.4,0.651277066198944,3.924109444044719e-4,0,0.34833052285665156,AC159540.2,lincRNA
ENSG00000230606.10,0.4468721867738876,0,3.320111202913331e-10,0.5531278128941014,AC092683.1,lincRNA
ENSG00000196912.12,0.20309261636198564,0.08501263046911793,5.64052046208416e-10,0.7118947526048444,ANKRD36B,protein_coding
ENSG00000235833.1,0.024603532989820404,0.031114675326850774,5.938391488283205e-10,0.9442817910894896,AC017099.1,processed_pseudogene
ENSG00000135940.6,0.7858023916755205,0.0025890319490654685,1.8017665125818326e-10,0.21160857619523746,COX5B,protein_coding
ENSG00000115073.7,0.5076412000945058,0,4.4080708164165844e-10,0.49235879946468714,ACTR1B,protein_coding
ENSG00000228486.10,0.17920524355289927,0.007867162076910952,5.680819354782425e-10,0.8129275938021078,C2orf92,protein_coding
ENSG00000115085.13,0.5214566945493556,0,3.1154771494177835e-10,0.47854330513909665,ZAP70,protein_coding
ENSG00000075568.16,0.13873441008064902,0.022056019763911854,5.462876631102171e-10,0.8392095696091515,TMEM131,protein_coding
ENSG00000235734.4,0.2975419055730528,0,5.849728050514222e-10,0.7024580938419744,HMGN1P36,processed_pseudogene
ENSG00000238719.1,0.15069690108765832,0,5.522426670940238e-10,0.8493030983600991,RNU7-96P,snRNA
ENSG00000040933.15,0.29894911030612836,0.11237113064027164,3.0237212581116135e-9,0.5886797560298788,INPP4A,protein_coding
ENSG00000183513.8,0.36805474326663484,0,3.5559937470622727e-10,0.6319452563777658,COA5,protein_coding
ENSG00000115446.11,0.28578968321977016,0,4.094535720629709e-10,0.7142103163707763,UNC50,protein_coding
ENSG00000071073.12,0.4221252397035174,0,4.4699158426759924e-10,0.5778747598494911,MGAT4A,protein_coding
ENSG00000226791.6,3.377991799107145e-5,0.024363633799091726,7.299780926988994e-10,0.9756025855529392,AC109826.1,lincRNA
ENSG00000196872.11,0.22843030066659883,0.014684363381387755,1.0900681826255401e-10,0.7568853358430065,KIAA1211L,protein_coding
ENSG00000135951.14,0.043614714517224165,0,0,0.9563852854827758,TSGA10,protein_coding
ENSG00000273045.6,0.011943880413062989,0.04885736391963966,5.757255220143713e-10,0.9391987550915719,C2orf15,protein_coding
ENSG00000241962.9,8.160425036356409e-4,0.0023676347943890445,5.816938509989155e-10,0.9968163221202816,AC079447.1,protein_coding
ENSG00000144182.16,0.011907297374541758,0.045233197383180365,8.745876800800095e-10,0.9428595043676902,LIPT1,protein_coding
ENSG00000158411.11,0.23488623753907936,0.013871497953000538,4.3195708109869727e-10,0.751242264075963,MITD1,protein_coding
ENSG00000185414.19,0.3313849755398823,0,5.142468900502264e-10,0.6686150239458709,MRPL30,protein_coding
ENSG00000144214.9,0,0,6.094487170276717e-10,0.9999999993905514,LYG1,protein_coding
ENSG00000115514.11,0.3144670742294216,0.04054936520992419,3.261926766965314e-10,0.6449835602344615,TXNDC9,protein_coding
ENSG00000158417.10,0.4795256005034849,0.07367424197014633,4.2120464832959477e-10,0.446800157105164,EIF5B,protein_coding
ENSG00000135945.9,0.3241325638432396,0,5.367505133628337e-10,0.6758674356200098,REV1,protein_coding
ENSG00000273306.1,0.11987775622741911,0,5.080828809293934e-10,0.880122243264498,AC018690.1,antisense
ENSG00000144218.18,0.22724238016828388,0.3890697869334947,2.560488523920135e-10,0.3836878326421725,AFF3,protein_coding
ENSG00000170500.12,0.0020928573149031613,2.3147152940583717e-4,7.263582403538225e-10,0.9976756704293327,LONRF2,protein_coding
ENSG00000115526.10,0.18368926751066564,0,5.732171901065199e-10,0.8163107319161171,CHST10,protein_coding
ENSG00000115539.13,0.5460200802245455,0,2.7790599783972016e-10,0.4539799194975485,PDCL3,protein_coding
ENSG00000170485.16,0.09018633057291871,0.08513062783810445,8.818035907725053e-10,0.8246830407071732,NPAS2,protein_coding
ENSG00000223947.1,0.1562906502344426,0,5.065674553267615e-10,0.8437093492589899,AC016738.1,antisense
ENSG00000071082.10,0.7536179416960256,0.13974151438560492,3.496988694397673e-13,0.10664054391801982,RPL31,protein_coding
ENSG00000204634.12,0.5338099734333892,0.042443209815943315,1.2414560060940637e-10,0.4237468166265219,TBC1D8,protein_coding
ENSG00000272902.2,0,0,7.276609181862387e-10,0.9999999992723391,TBC1D8-AS1,lincRNA
ENSG00000158435.7,0.46625746028690107,0.0013858476819650842,0,0.5323566920311338,CNOT11,protein_coding
ENSG00000163162.8,0.21367926336266635,0.6149143942171875,2.1213116972475962e-10,0.1714063422080149,RNF149,protein_coding
ENSG00000175874.9,0.2260111945601675,0,9.050657349231384e-10,0.7739888045347668,CREG2,protein_coding
ENSG00000196460.13,0,0,6.804490575917437e-10,0.9999999993195509,RFX8,protein_coding
ENSG00000071054.16,0.5134019776296145,0.2142653067039628,0,0.2723327156664227,MAP4K4,protein_coding
ENSG00000281162.2,0.13695710838793268,0.37536879487007,1.3706859069907618e-10,0.4876740966049287,LINC01127,lincRNA
ENSG00000115590.13,0.43528018242607086,0.36438558086394884,4.228573677813021e-11,0.2003342366676946,IL1R2,protein_coding
ENSG00000115594.11,0.029246061175335184,0.5698244012932759,2.4750246316393774e-10,0.4009295372838865,IL1R1,protein_coding
ENSG00000115598.9,0.32448127375384483,0.05286969719061855,4.048652553595906e-10,0.6226490286506714,IL1RL2,protein_coding
ENSG00000115602.16,0.29570996836004737,0.134462449674668,3.852718789754008e-10,0.5698275815800129,IL1RL1,protein_coding
ENSG00000115604.10,0.1700305885841821,0.2441989730610648,2.2933558943233332e-9,0.5857704360613971,IL18R1,protein_coding
ENSG00000236785.1,0.023504781539896307,0,6.948604360595081e-10,0.9764952177652433,SDR42E1P5,processed_pseudogene
ENSG00000115607.9,0.07932550519009106,0.6915086298119812,1.641739409067396e-10,0.22916586483375384,IL18RAP,protein_coding
ENSG00000264764.1,0.2686754783854387,0,5.131344796888586e-10,0.7313245211014269,MIR4772,miRNA
ENSG00000236525.1,0.04197304171498471,0.2735476799051411,4.3013698077721365e-10,0.6844792779497372,AC007278.2,sense_intronic
ENSG00000115616.2,0.10980164232636591,0.022168573002624585,1.2435791237003234e-9,0.8680297834274303,SLC9A2,protein_coding
ENSG00000135953.10,0.011046480581944526,0.009289744219581222,5.531307400536097e-10,0.9796637746453435,MFSD9,protein_coding
ENSG00000170417.15,0.1619925172150795,0.008282948749667998,5.698808971219373e-10,0.8297245334653717,TMEM182,protein_coding
ENSG00000135972.8,0.19535071176024899,0.05003481914913033,4.5876726976980814e-10,0.7546144686318534,MRPS9,protein_coding
ENSG00000226508.1,0.06304961356645425,0.07815335723174661,5.745875078122421e-10,0.8587970286272116,LINC01918,lincRNA
ENSG00000135966.12,0.34095783188351386,0.03904469565653184,1.909329220570399e-10,0.6199974722690214,TGFBRAP1,protein_coding
ENSG00000272994.1,0.13761441569485253,0,5.264650527563988e-10,0.8623855837786824,AC012360.3,lincRNA
ENSG00000135974.9,0.30620222704628247,0,3.099807750679069e-10,0.6937977726437368,C2orf49,protein_coding
ENSG00000115641.18,0.026224976980998946,0.03431275524262391,6.855032770415269e-10,0.9394622670908739,FHL2,protein_coding
ENSG00000238273.3,0,0,6.214547562353917e-10,0.9999999993785453,AC108058.1,antisense
ENSG00000071051.13,0.730068341755723,0,1.2047490373675668e-10,0.2699316581238022,NCK2,protein_coding
ENSG00000115652.14,0.17034042871162744,0.015169295312644042,5.885877290388131e-10,0.8144902753871408,UXS1,protein_coding
ENSG00000153165.18,0.1845945241112211,0,4.132410758297542e-10,0.8154054754755379,RGPD3,protein_coding
ENSG00000196862.9,0.010620049955094078,0.05361197679444171,5.961300881476179e-10,0.9357679726543341,RGPD4,protein_coding
ENSG00000135968.20,0.16317882366617253,0.0025984786801853312,4.452700761492036e-10,0.834222697208372,GCC2,protein_coding
ENSG00000214184.3,0.005790318348354536,0,5.96755642753106e-10,0.9942096810548897,GCC2-AS1,antisense
ENSG00000169756.16,0.22377224122156186,5.972015236931834e-4,6.694233340914948e-10,0.7756305565853215,LIMS1,protein_coding
ENSG00000153201.15,0.2285660669847172,0,6.590618886094039e-10,0.7714339323562209,RANBP2,protein_coding
ENSG00000163006.11,5.891042455938475e-4,0.0360044565056462,5.962274729470266e-10,0.9634064386525325,CCDC138,protein_coding
ENSG00000135960.9,0.23418012670876798,0,6.834032687869927e-10,0.7658198726078288,EDAR,protein_coding
ENSG00000172985.10,0.3313126550392812,0.23597299121771323,2.215167275908998e-9,0.4327143515278384,SH3RF3,protein_coding
ENSG00000186522.14,0,0,5.906578780667791e-10,0.9999999994093421,SEPT10,protein_coding
ENSG00000198142.4,0.11629255378807546,0,4.986912237520458e-10,0.8837074457132333,SOWAHC,protein_coding
ENSG00000144061.12,0,0,4.85231402733942e-10,0.9999999995147686,NPHP1,protein_coding
ENSG00000175701.10,0.5258430296311144,0.02909723779668968,5.672141898081471e-10,0.4450597320049818,MTLN,protein_coding
ENSG00000169679.14,0.04489647736457918,0.0736189789558478,4.3939596709947023e-10,0.8814845432401771,BUB1,protein_coding
ENSG00000153093.18,0,0,5.92134501005216e-10,0.9999999994078654,ACOXL,protein_coding
ENSG00000172965.15,0.20603176906780343,0.4205926708922126,8.13407845144862e-11,0.3733755599586431,MIR4435-2HG,lincRNA
ENSG00000153094.22,0.05501233279701867,0.22977373618299615,5.291484710130811e-10,0.7152139304908367,BCL2L11,protein_coding
ENSG00000227992.1,3.500501102215149e-7,0,6.024562074006186e-10,0.9999996493474337,AC108463.1,processed_pseudogene
ENSG00000271590.1,0.14395428375921496,0,5.566122143058041e-10,0.8560457156841728,AC108463.3,lincRNA
ENSG00000270190.1,0.0046505923669494876,0.03628281432782013,6.583670717042686e-10,0.9590665926468632,AC068491.3,lincRNA
ENSG00000226928.1,0.017878508605904158,0.05103167979981208,2.5344038119925247e-9,0.9310898090598799,RPS14P4,processed_pseudogene
ENSG00000266139.2,0.0014241309673548419,0.0033323836471280165,7.412801901453689e-10,0.9952434846442371,MIR4435-2,miRNA
ENSG00000279191.1,0.2424636241130494,0.1551954660525704,1.0168035807934177e-10,0.6023409097326999,AC068491.4,TEC
ENSG00000224959.1,0.2670834355427057,0.25545226199865423,2.5843003193442714e-10,0.4774643022002101,AC017002.1,lincRNA
ENSG00000153107.12,0.34829308998670105,0.07671771005272214,1.8314427598940529e-13,0.5749891999603937,ANAPC1,protein_coding
ENSG00000153208.16,0,0.10501194786688778,0,0.8949880521331123,MERTK,protein_coding
ENSG00000153214.10,0.39903973931840137,0.004500637294256183,3.3159758518738543e-10,0.5964596230557448,TMEM87B,protein_coding
ENSG00000144152.12,0.005400675015275135,0.01853484517352453,7.581205921181615e-10,0.9760644790530798,FBLN7,protein_coding
ENSG00000278962.1,0.32763539905576594,0.021689329473905315,2.367443483555617e-10,0.6506752712335844,AC092645.1,TEC
ENSG00000144161.12,0.002514493993897293,0.01241095972971783,5.68621686186069e-10,0.9850745457077632,ZC3H8,protein_coding
ENSG00000188177.13,0.261259762545803,0,3.2990878136350415e-10,0.7387402371242882,ZC3H6,protein_coding
ENSG00000169629.11,0.08772705255364373,0.0043560204923541,7.011147346171443e-9,0.9079169199428548,RGPD8,protein_coding
ENSG00000114999.7,0.5376764983652123,0,6.670341828676637e-10,0.46232350096775354,TTL,protein_coding
ENSG00000125630.15,0.0693216401360895,0.1451029431109597,4.932451957615258e-10,0.7855754162597057,POLR1B,protein_coding
ENSG00000125611.15,0.36242468426094093,0,4.1458425258121187e-10,0.6375753153244749,CHCHD5,protein_coding
ENSG00000228251.1,0.1534811932331164,0.01496216941141479,2.3936006755345797e-10,0.8315566371161088,AC012442.1,lincRNA
ENSG00000231747.1,0.7084215920209552,0,1.301366164322599e-10,0.2915784078489082,AC079922.1,processed_pseudogene
ENSG00000237753.1,0.024793403561168634,0.06386100405823808,9.454073775324587e-10,0.9113455914351859,FLJ42351,lincRNA
ENSG00000144136.10,0.1686615344756819,0.1166097178637206,6.191032070167796e-10,0.71472874704149425,SLC20A1,protein_coding
ENSG00000144130.11,0.09353227599560142,0,1.0308040109451005e-10,0.9064677239013182,NT5DC4,protein_coding
ENSG00000169607.12,0.004984707094813764,0.004691513441164265,4.889396388259472e-10,0.9903237789750823,CKAP2L,protein_coding
ENSG00000125538.11,0.22147206653195256,0.6263396790331618,9.756314119083816e-11,0.15218825433732242,IL1B,protein_coding
ENSG00000136689.18,0.5802783651556206,0.05486737644579977,0,0.3648542583985796,IL1RN,protein_coding
